idx,opt_plus,gap_plus,runtime
46,0.90476190476190498924,1.1052631578947367253,87.776160000000004402ms
47,0.91111111111111164896,1.0975609756097555181,85.639233000000004382ms
48,0.88888888888888917262,1.124999999999999778,77.163747000000000754ms
49,0.88888888888888928364,1.124999999999999556,57.427325000000003286ms
50,0.875,1.1428571428571430158,58.239119000000002302ms
51,0.9000000000000004663,1.1111111111111107164,57.000151000000002455ms
52,0.91111111111111175998,1.0975609756097555181,79.248487000000011449ms
53,0.91111111111111164896,1.0975609756097555181,93.151381000000000654ms
54,0.9166666666666672958,1.0909090909090901623,102.10685700000000509ms
55,0.90909090909090972677,1.0999999999999994227,93.081056000000003792ms
56,0.91111111111111153794,1.0975609756097557402,103.07504200000001049ms
57,0.89743589743589791131,1.1142857142857138797,68.831996000000003733ms
58,0.91111111111111153794,1.0975609756097557402,78.363629000000003089ms
59,0.90476190476190521129,1.1052631578947365032,65.381068000000013285ms
60,0.91111111111111164896,1.0975609756097555181,77.972634000000013544ms
61,0.88461538461538480327,1.1304347826086955653,64.744273000000006846ms
62,0.91111111111111164896,1.0975609756097555181,77.333119000000010602ms
63,0.91666666666666696273,1.0909090909090906064,75.833936000000008449ms
64,0.88888888888888917262,1.124999999999999778,75.457518000000007419ms
65,0.89743589743589802233,1.1142857142857136577,78.941352000000009071ms
66,0.91111111111111153794,1.0975609756097557402,87.086556000000001632ms
67,0.91111111111111164896,1.0975609756097555181,100.66532500000000994ms
68,0.90476190476190521129,1.1052631578947365032,67.290717000000000781ms
69,0.90476190476190532231,1.1052631578947362812,62.956242000000003146ms
70,0.90000000000000035528,1.1111111111111107164,64.680345000000002643ms
71,0.90476190476190532231,1.1052631578947362812,86.412398000000010257ms
72,0.90000000000000024425,1.1111111111111109385,74.214353000000002681ms
73,0.90000000000000024425,1.1111111111111109385,73.233625000000003525ms
74,0.9117647058823534767,1.0967741935483865668,113.10845900000001052ms
75,0.9166666666666672958,1.0909090909090901623,98.198225000000007868ms
76,0.91666666666666707375,1.0909090909090906064,99.831418000000013536ms
77,0.90909090909090983779,1.0999999999999992007,116.43539200000000733ms
78,0.91111111111111153794,1.0975609756097557402,81.280471000000005688ms
79,0.92156862745098067081,1.085106382978723083,88.68552200000000596ms
80,0.92156862745098100387,1.085106382978722861,66.725048000000001026ms
81,0.91666666666666685171,1.0909090909090908284,92.577432000000001722ms
82,0.90476190476190532231,1.1052631578947362812,122.86557300000001192ms
83,0.90588235294117691599,1.1038961038961034867,77.604223000000004618ms
84,0.90000000000000035528,1.1111111111111107164,89.261573000000012713ms
85,0.91111111111111175998,1.0975609756097555181,90.390513000000012767ms
86,0.90666666666666739794,1.1029411764705874255,81.854033000000001153ms
87,0.87500000000000022205,1.1428571428571425717,70.161923000000001594ms
88,0.89743589743589791131,1.1142857142857138797,66.530302000000006047ms
89,0.90000000000000057732,1.1111111111111104944,70.997480000000010137ms
90,0.90000000000000024425,1.1111111111111109385,70.054608000000001767ms
91,0.91111111111111175998,1.0975609756097555181,62.893235000000004221ms
92,0.8888888888888890616,1.125,64.335422000000008325ms
93,0.88888888888888917262,1.124999999999999778,63.685758000000006974ms
94,0.90000000000000013323,1.1111111111111111605,60.478374000000002298ms
95,0.91111111111111164896,1.0975609756097555181,104.28166200000001141ms
96,0.8888888888888890616,1.125,64.6058620000000019ms
97,0.88888888888888883955,1.1250000000000002221,65.854543000000006714ms
98,0.90476190476190521129,1.1052631578947365032,70.548560000000009041ms
99,0.90476190476190521129,1.1052631578947365032,91.532502000000008025ms
100,0.90476190476190543333,1.1052631578947360592,80.752820000000014034ms
101,0.86956521739130476779,1.1499999999999994671,69.052046000000004256ms
102,0.90476190476190554435,1.1052631578947360592,81.743393000000011739ms
103,0.88461538461538480327,1.1304347826086955653,78.698822000000006938ms
104,0.88888888888888928364,1.124999999999999556,57.621494000000005543ms
105,0.90000000000000024425,1.1111111111111109385,60.40197800000000683ms
106,0.89743589743589791131,1.1142857142857138797,78.863660000000010087ms
107,0.88888888888888917262,1.124999999999999778,55.365256000000002246ms
108,0.90000000000000035528,1.1111111111111107164,63.070673000000006426ms
109,0.88235294117647078416,1.1333333333333333038,80.908526000000009049ms
110,0.90476190476190521129,1.1052631578947365032,82.255150000000000433ms
111,0.89743589743589824437,1.1142857142857134357,77.288647000000011645ms
112,0.9000000000000004663,1.1111111111111107164,63.059173000000001253ms
113,0.90000000000000035528,1.1111111111111107164,63.02557000000000187ms
114,0.89743589743589791131,1.1142857142857138797,66.889567000000013764ms
115,0.8888888888888890616,1.125,63.349120000000006315ms
116,0.90476190476190543333,1.1052631578947360592,60.406601000000001989ms
117,0.90476190476190543333,1.1052631578947360592,62.865167000000006681ms
118,0.87500000000000033307,1.1428571428571425717,56.132398000000002015ms
119,0.88461538461538480327,1.1304347826086955653,72.014962000000011245ms
120,0.87500000000000044409,1.1428571428571423497,70.318246000000002028ms
121,0.85714285714285765039,1.1666666666666660746,55.068989000000001966ms
122,0.90000000000000024425,1.1111111111111109385,53.946101000000005854ms
123,0.8888888888888890616,1.125,67.986962000000005447ms
124,0.90000000000000035528,1.1111111111111107164,61.37624100000000027ms
125,0.8888888888888890616,1.125,67.107700000000008345ms
126,0.87500000000000033307,1.1428571428571425717,54.46981200000000456ms
127,0.91176470588235325466,1.0967741935483867888,91.796529000000006704ms
128,0.91666666666666696273,1.0909090909090906064,82.168141000000005648ms
129,0.88888888888888939466,1.124999999999999556,77.765696000000005484ms
130,0.8888888888888890616,1.125,66.78307200000000421ms
131,0.875,1.1428571428571430158,93.927634000000011838ms
132,0.91666666666666696273,1.0909090909090906064,92.673206000000007521ms
133,0.89473684210526349681,1.1176470588235289938,95.702150000000003161ms
134,0.90000000000000035528,1.1111111111111107164,67.252414000000001693ms
135,0.88888888888888939466,1.124999999999999556,63.782740000000003989ms
136,0.90000000000000035528,1.1111111111111107164,79.028354000000007318ms
137,0.8888888888888890616,1.125,67.678698000000011348ms
138,0.91111111111111164896,1.0975609756097555181,87.035903000000004682ms
139,0.91111111111111175998,1.0975609756097555181,73.619597000000013054ms
140,0.90476190476190532231,1.1052631578947362812,70.223279000000005113ms
141,0.89743589743589780028,1.1142857142857138797,57.400670000000005189ms
142,0.89743589743589791131,1.1142857142857138797,79.938946000000001391ms
143,0.90476190476190532231,1.1052631578947362812,75.093407000000013341ms
144,0.89743589743589791131,1.1142857142857138797,73.332281000000008931ms
145,0.91666666666666740682,1.0909090909090901623,75.848991000000012264ms
146,0.91111111111111164896,1.0975609756097555181,95.470183000000005791ms
147,0.8888888888888890616,1.125,62.831718000000002178ms
148,0.9166666666666672958,1.0909090909090901623,67.211185000000000401ms
149,0.91666666666666707375,1.0909090909090906064,73.370041000000000509ms
150,0.89743589743589802233,1.1142857142857136577,83.298288000000013654ms
151,0.90476190476190532231,1.1052631578947362812,69.505290000000002238ms
152,0.90476190476190521129,1.1052631578947365032,81.479116000000004761ms
153,0.91111111111111175998,1.0975609756097555181,85.80484400000000278ms
154,0.90588235294117713803,1.1038961038961032646,90.120518000000004122ms
155,0.90400000000000046985,1.1061946902654862246,101.28024000000000627ms
156,0.90000000000000024425,1.1111111111111109385,68.614276000000003819ms
157,0.90000000000000024425,1.1111111111111109385,88.119692000000000576ms
158,0.89743589743589802233,1.1142857142857136577,75.224039000000004763ms
159,0.9090909090909093937,1.0999999999999996448,72.561926000000013915ms
160,0.89743589743589780028,1.1142857142857138797,97.186677000000003091ms
161,0.89743589743589791131,1.1142857142857138797,81.001884000000003994ms
162,0.9166666666666672958,1.0909090909090901623,79.240015000000013857ms
163,0.91111111111111153794,1.0975609756097557402,78.882189000000010993ms
164,0.91111111111111164896,1.0975609756097555181,82.119117000000002804ms
165,0.91111111111111142691,1.0975609756097557402,87.937138000000004468ms
166,0.90476190476190532231,1.1052631578947362812,57.667540000000002465ms
167,0.89743589743589780028,1.1142857142857138797,70.580460000000002197ms
168,0.90476190476190532231,1.1052631578947362812,79.311060000000011883ms
169,0.90476190476190532231,1.1052631578947362812,83.56183800000000872ms
170,0.91111111111111164896,1.0975609756097555181,77.406511000000008949ms
171,0.91666666666666718478,1.0909090909090903843,79.764267000000003805ms
172,0.91111111111111164896,1.0975609756097555181,85.245685000000008814ms
173,0.89333333333333386773,1.1194029850746263222,99.978427000000010594ms
174,0.90000000000000057732,1.1111111111111104944,71.297287000000011404ms
175,0.90000000000000068834,1.1111111111111102723,101.88974700000001406ms
176,0.90476190476190521129,1.1052631578947365032,72.769493000000011307ms
177,0.90000000000000035528,1.1111111111111107164,60.635229000000002487ms
178,0.90000000000000035528,1.1111111111111107164,94.691577000000009435ms
179,0.90000000000000024425,1.1111111111111109385,103.46519800000000089ms
180,0.88888888888888928364,1.124999999999999556,69.288135000000011133ms
181,0.89743589743589791131,1.1142857142857138797,92.983430000000012683ms
182,0.89743589743589780028,1.1142857142857138797,72.210099000000013803ms
183,0.90000000000000024425,1.1111111111111109385,99.704590000000010264ms
184,0.90000000000000024425,1.1111111111111109385,73.369782000000000722ms
185,0.90476190476190532231,1.1052631578947362812,76.03234900000001062ms
186,0.89743589743589791131,1.1142857142857138797,67.625157000000001518ms
187,0.88888888888888928364,1.124999999999999556,70.343923000000003754ms
188,0.88888888888888917262,1.124999999999999778,73.973653000000012981ms
189,0.90476190476190521129,1.1052631578947365032,61.547219000000005452ms
190,0.89743589743589802233,1.1142857142857136577,87.013843000000008488ms
191,0.88461538461538502532,1.1304347826086953433,92.210066000000011855ms
192,0.85000000000000042189,1.1764705882352937128,73.081894000000005463ms
193,0.88888888888888917262,1.124999999999999778,66.488968000000014059ms
194,0.88888888888888917262,1.124999999999999778,69.582946000000006848ms
195,0.87500000000000022205,1.1428571428571425717,73.813078000000004409ms
196,0.90000000000000035528,1.1111111111111107164,59.416663000000006889ms
197,0.88888888888888917262,1.124999999999999778,62.016389000000003762ms
198,0.91111111111111209305,1.097560975609755074,94.350508000000004927ms
199,0.91111111111111175998,1.0975609756097555181,74.812273000000004686ms
200,0.91111111111111153794,1.0975609756097557402,110.76475000000000649ms
201,0.911111111111111871,1.0975609756097552961,92.715696000000008326ms
202,0.88888888888888895057,1.125,64.680761000000003947ms
203,0.90000000000000035528,1.1111111111111107164,66.142623000000000389ms
204,0.90000000000000035528,1.1111111111111107164,75.77611500000000433ms
205,0.90476190476190521129,1.1052631578947365032,70.858951000000004683ms
206,0.90476190476190521129,1.1052631578947365032,81.858137000000013473ms
207,0.89743589743589791131,1.1142857142857138797,75.332425000000000637ms
208,0.88888888888888917262,1.124999999999999778,76.951670000000007122ms
209,0.90000000000000057732,1.1111111111111104944,51.835676000000006525ms
210,0.88888888888888917262,1.124999999999999778,83.102239000000011516ms
211,0.88888888888888895057,1.125,55.528953000000001339ms
212,0.875,1.1428571428571430158,65.393171000000009486ms
213,0.87500000000000022205,1.1428571428571425717,64.915130000000004884ms
214,0.90000000000000035528,1.1111111111111107164,96.016735000000011269ms
215,0.90384615384615418777,1.1063829787234038538,97.818240000000002965ms
216,0.90000000000000035528,1.1111111111111107164,65.708053000000006705ms
217,0.89743589743589802233,1.1142857142857136577,81.044879000000008773ms
218,0.90476190476190532231,1.1052631578947362812,84.281306000000000723ms
219,0.90000000000000024425,1.1111111111111109385,62.517074000000000922ms
220,0.91071428571428614252,1.0980392156862741615,73.831765000000004307ms
221,0.91666666666666707375,1.0909090909090906064,77.284695000000013466ms
222,0.91666666666666718478,1.0909090909090903843,75.006516000000004852ms
223,0.89743589743589791131,1.1142857142857138797,72.5718260000000015ms
224,0.90476190476190498924,1.1052631578947367253,99.894575000000003229ms
225,0.89743589743589802233,1.1142857142857136577,93.831829000000013253ms
226,0.86956521739130487881,1.1499999999999994671,66.816587000000012609ms
227,0.88888888888888917262,1.124999999999999778,69.195534000000009201ms
228,0.88888888888888917262,1.124999999999999778,63.004314000000000818ms
229,0.90000000000000024425,1.1111111111111109385,75.031979000000006864ms
230,0.88888888888888917262,1.124999999999999778,69.825193000000012944ms
231,0.91111111111111153794,1.0975609756097557402,76.055031000000013819ms
232,0.8888888888888890616,1.125,74.981247000000010417ms
233,0.90000000000000035528,1.1111111111111107164,91.92600300000000857ms
234,0.90476190476190521129,1.1052631578947365032,67.099538000000009675ms
235,0.90476190476190532231,1.1052631578947362812,86.241993000000007897ms
236,0.90000000000000024425,1.1111111111111109385,76.753280000000003725ms
237,0.9000000000000004663,1.1111111111111107164,74.027435000000011201ms
238,0.90000000000000013323,1.1111111111111111605,66.167355000000000587ms
239,0.86363636363636375748,1.15789473684210531,67.690535000000011224ms
240,0.86666666666666691832,1.1538461538461535217,67.560712000000009426ms
241,0.90000000000000024425,1.1111111111111109385,68.496668000000013877ms
242,0.88888888888888917262,1.124999999999999778,77.464418000000009102ms
243,0.88888888888888917262,1.124999999999999778,56.723409000000003744ms
244,0.90909090909090972677,1.0999999999999994227,94.259558000000012612ms
245,0.90476190476190521129,1.1052631578947365032,74.456159000000013748ms
246,0.89743589743589780028,1.1142857142857138797,82.455268000000003781ms
247,0.90000000000000024425,1.1111111111111109385,99.635926000000011982ms
248,0.90000000000000024425,1.1111111111111109385,57.104867000000005817ms
249,0.89743589743589780028,1.1142857142857138797,85.596895000000003507ms
250,0.88888888888888928364,1.124999999999999556,60.163580000000003168ms
251,0.90000000000000035528,1.1111111111111107164,68.459340000000011628ms
252,0.88888888888888939466,1.124999999999999556,79.945761000000004515ms
253,0.88888888888888917262,1.124999999999999778,80.625625000000013643ms
254,0.91111111111111164896,1.0975609756097555181,82.923231000000001246ms
255,0.91111111111111142691,1.0975609756097557402,72.100791000000000964ms
256,0.90000000000000068834,1.1111111111111102723,83.674822000000006029ms
257,0.8888888888888890616,1.125,64.962493000000009147ms
258,0.90000000000000035528,1.1111111111111107164,64.31864500000000362ms
259,0.8888888888888890616,1.125,81.223001000000010663ms
260,0.90000000000000057732,1.1111111111111104944,158.106866000000025ms
261,0.9000000000000004663,1.1111111111111107164,134.84066800000002218ms
262,0.8909090909090915389,1.1224489795918359825,103.28498800000001268ms
263,0.90909090909090961575,1.0999999999999994227,100.18784700000000499ms
264,0.89743589743589802233,1.1142857142857136577,70.816676000000001068ms
265,0.90000000000000057732,1.1111111111111104944,73.124777000000008798ms
266,0.90476190476190532231,1.1052631578947362812,72.821797000000003664ms
267,0.90476190476190521129,1.1052631578947365032,69.955722000000008621ms
268,0.89743589743589813335,1.1142857142857134357,98.821393000000000484ms
269,0.9166666666666672958,1.0909090909090901623,83.376990000000006376ms
270,0.90476190476190532231,1.1052631578947362812,80.828506000000004406ms
271,0.9000000000000004663,1.1111111111111107164,75.128303000000002499ms
272,0.90000000000000057732,1.1111111111111104944,91.804153000000013663ms
273,0.89743589743589780028,1.1142857142857138797,94.952228000000005182ms
274,0.9166666666666672958,1.0909090909090901623,115.77294000000000552ms
275,0.91111111111111164896,1.0975609756097555181,112.8476270000000028ms
276,0.90476190476190532231,1.1052631578947362812,93.541348000000013486ms
277,0.88888888888888928364,1.124999999999999556,74.208348000000000866ms
278,0.90476190476190543333,1.1052631578947360592,108.72211400000000481ms
279,0.89743589743589802233,1.1142857142857136577,65.154057000000008771ms
280,0.91111111111111175998,1.0975609756097555181,81.476139000000003421ms
281,0.88235294117647089518,1.1333333333333330817,81.798575000000013802ms
282,0.88888888888888917262,1.124999999999999778,70.895960000000002311ms
283,0.8888888888888890616,1.125,65.940898000000004231ms
284,0.90476190476190521129,1.1052631578947365032,97.742008000000012658ms
285,0.90000000000000068834,1.1111111111111102723,57.204906000000001143ms
286,0.90000000000000024425,1.1111111111111109385,71.687162000000000717ms
287,0.90476190476190543333,1.1052631578947360592,72.854242000000013491ms
288,0.88235294117647089518,1.1333333333333330817,93.539253000000002203ms
289,0.90476190476190532231,1.1052631578947362812,82.266292000000007079ms
290,0.89743589743589791131,1.1142857142857138797,81.667980000000000019ms
291,0.8846153846153849143,1.1304347826086953433,85.32599300000001108ms
292,0.90000000000000024425,1.1111111111111109385,64.277065000000007445ms
293,0.88888888888888917262,1.124999999999999778,64.525899000000009665ms
294,0.88888888888888928364,1.124999999999999556,75.189134000000009906ms
295,0.90000000000000035528,1.1111111111111107164,64.561972000000011463ms
296,0.87500000000000022205,1.1428571428571425717,70.749254000000007637ms
297,0.92156862745098067081,1.085106382978723083,101.00419000000000836ms
298,0.92156862745098089285,1.085106382978722861,107.33788600000001168ms
299,0.90476190476190521129,1.1052631578947365032,94.070820000000011874ms
300,0.88888888888888928364,1.124999999999999556,76.657207000000013864ms
301,0.91111111111111175998,1.0975609756097555181,97.993850000000009004ms
302,0.91111111111111164896,1.0975609756097555181,106.67893900000001395ms
303,0.90909090909090972677,1.0999999999999994227,81.188021000000006211ms
304,0.91111111111111142691,1.0975609756097557402,90.920491000000012605ms
305,0.9000000000000004663,1.1111111111111107164,68.5844200000000086ms
306,0.90476190476190543333,1.1052631578947360592,61.934728000000006887ms
307,0.911111111111111871,1.0975609756097552961,105.5453950000000134ms
308,0.91111111111111164896,1.0975609756097555181,85.277858000000009043ms
309,0.91666666666666740682,1.0909090909090901623,91.106404000000011934ms
310,0.88888888888888917262,1.124999999999999778,61.241215000000003955ms
311,0.90000000000000035528,1.1111111111111107164,66.032511000000013724ms
312,0.90476190476190521129,1.1052631578947365032,91.625915000000006217ms
313,0.8888888888888890616,1.125,82.708388000000013563ms
314,0.88888888888888895057,1.125,58.078299000000001229ms
315,0.8888888888888890616,1.125,70.951235000000011155ms
316,0.90000000000000035528,1.1111111111111107164,66.785768000000004463ms
317,0.88888888888888939466,1.124999999999999556,65.638529000000005454ms
318,0.90476190476190532231,1.1052631578947362812,68.840916000000007103ms
319,0.8846153846153849143,1.1304347826086953433,62.457919000000003962ms
320,0.91111111111111164896,1.0975609756097555181,110.64084400000000131ms
321,0.91666666666666718478,1.0909090909090903843,103.75144800000001056ms
322,0.90909090909090972677,1.0999999999999994227,84.969177000000001954ms
323,0.91111111111111175998,1.0975609756097555181,113.78042500000000814ms
324,0.90476190476190543333,1.1052631578947360592,105.71364900000000376ms
325,0.9166666666666672958,1.0909090909090901623,89.430801000000002432ms
326,0.911111111111111871,1.0975609756097552961,75.628604000000009933ms
327,0.90909090909090961575,1.0999999999999994227,91.112365000000011151ms
328,0.90909090909090972677,1.0999999999999994227,78.811729000000013912ms
329,0.91111111111111153794,1.0975609756097557402,83.378247000000001777ms
330,0.89743589743589824437,1.1142857142857134357,67.782838000000012358ms
331,0.88888888888888950568,1.1249999999999993339,54.393063000000005048ms
332,0.90000000000000024425,1.1111111111111109385,65.417036000000010177ms
333,0.8888888888888890616,1.125,64.215286000000006084ms
334,0.91666666666666718478,1.0909090909090903843,87.120567000000008307ms
335,0.90000000000000068834,1.1111111111111102723,66.995843000000007806ms
336,0.88888888888888917262,1.124999999999999778,62.015604000000003282ms
337,0.9000000000000004663,1.1111111111111107164,76.814575000000004935ms
338,0.88888888888888928364,1.124999999999999556,88.73246000000000322ms
339,0.88888888888888917262,1.124999999999999778,78.330659000000011361ms
340,0.89743589743589802233,1.1142857142857136577,70.459343000000004054ms
341,0.90476190476190543333,1.1052631578947360592,71.216288000000005809ms
342,0.9000000000000004663,1.1111111111111107164,84.255413000000004332ms
343,0.90000000000000002221,1.1111111111111111605,73.624527000000000499ms
344,0.9000000000000004663,1.1111111111111107164,78.860716000000010695ms
345,0.88888888888888917262,1.124999999999999778,66.52423900000000856ms
346,0.88888888888888917262,1.124999999999999778,64.120168000000006714ms
347,0.88888888888888928364,1.124999999999999556,60.007455000000000212ms
348,0.90000000000000035528,1.1111111111111107164,62.215233000000004893ms
349,0.90476190476190521129,1.1052631578947365032,101.80104100000001211ms
350,0.89743589743589768926,1.1142857142857141018,74.392546000000010054ms
351,0.87500000000000022205,1.1428571428571425717,54.231634000000006779ms
352,0.88461538461538458123,1.1304347826086957874,72.654940000000010514ms
353,0.90476190476190510026,1.1052631578947365032,90.131107000000000085ms
354,0.90476190476190532231,1.1052631578947362812,95.2986360000000019ms
355,0.9000000000000004663,1.1111111111111107164,59.897956000000000643ms
356,0.90000000000000035528,1.1111111111111107164,61.380742000000005021ms
357,0.89743589743589780028,1.1142857142857138797,85.529250000000004662ms
358,0.90000000000000024425,1.1111111111111109385,83.215344000000001757ms
359,0.89743589743589791131,1.1142857142857138797,100.24635800000000075ms
360,0.89473684210526338579,1.1176470588235292159,90.409880000000001133ms
361,0.88888888888888928364,1.124999999999999556,80.206883000000004814ms
362,0.90000000000000035528,1.1111111111111107164,92.375987000000009175ms
363,0.90000000000000035528,1.1111111111111107164,72.940059000000005085ms
364,0.90909090909090972677,1.0999999999999994227,71.122089000000002557ms
365,0.88888888888888895057,1.125,67.062188000000006128ms
366,0.875,1.1428571428571430158,65.112260000000006244ms
367,0.91111111111111153794,1.0975609756097557402,88.376219000000006077ms
368,0.90476190476190498924,1.1052631578947367253,61.590577000000003239ms
369,0.88888888888888917262,1.124999999999999778,70.067728000000002453ms
370,0.89743589743589813335,1.1142857142857134357,51.920975000000005651ms
371,0.90476190476190521129,1.1052631578947365032,76.280496000000013624ms
372,0.9000000000000004663,1.1111111111111107164,80.375221000000010463ms
373,0.88888888888888917262,1.124999999999999778,59.991412000000003957ms
374,0.90000000000000035528,1.1111111111111107164,45.004733000000001653ms
375,0.88888888888888917262,1.124999999999999778,68.41393900000001338ms
376,0.90476190476190543333,1.1052631578947360592,75.52107100000000628ms
377,0.89743589743589780028,1.1142857142857138797,76.022831000000010704ms
378,0.90000000000000068834,1.1111111111111102723,80.745151000000007003ms
379,0.90000000000000035528,1.1111111111111107164,57.435155000000001735ms
380,0.88888888888888928364,1.124999999999999556,57.364737000000005196ms
381,0.88888888888888917262,1.124999999999999778,63.627362000000005083ms
382,0.90000000000000035528,1.1111111111111107164,58.011004000000006898ms
383,0.88888888888888895057,1.125,80.313456000000002178ms
384,0.90476190476190532231,1.1052631578947362812,84.613718000000005759ms
385,0.90000000000000035528,1.1111111111111107164,77.920643000000012535ms
386,0.9230769230769237943,1.0833333333333325932,77.312982000000005201ms
387,0.92156862745098089285,1.085106382978722861,79.790413000000000921ms
388,0.90000000000000024425,1.1111111111111109385,89.04643000000000086ms
389,0.90476190476190543333,1.1052631578947360592,124.26201400000000775ms
390,0.92156862745098089285,1.085106382978722861,98.869491000000010673ms
391,0.92156862745098100387,1.085106382978722861,83.616155000000006226ms
392,0.8888888888888890616,1.125,65.395970000000005485ms
393,0.88461538461538469225,1.1304347826086955653,74.538200000000003343ms
394,0.9000000000000004663,1.1111111111111107164,99.596559000000013385ms
395,0.88235294117647100621,1.1333333333333328597,69.605497000000013941ms
396,0.90476190476190521129,1.1052631578947365032,72.357815000000002215ms
397,0.90476190476190510026,1.1052631578947365032,82.172477000000000658ms
398,0.8888888888888890616,1.125,75.430027000000009708ms
399,0.8888888888888890616,1.125,100.24246900000001404ms
400,0.88888888888888928364,1.124999999999999556,74.491704000000012798ms
401,0.88461538461538502532,1.1304347826086953433,77.745844000000005281ms
402,0.87500000000000022205,1.1428571428571425717,71.298333000000013727ms
403,0.90000000000000091039,1.1111111111111100503,93.160964000000006991ms
404,0.911111111111111871,1.0975609756097552961,89.599257000000008589ms
405,0.91111111111111164896,1.0975609756097555181,103.47434600000001126ms
406,0.91111111111111153794,1.0975609756097557402,94.69594900000001303ms
407,0.90476190476190521129,1.1052631578947365032,75.017605000000003202ms
408,0.91111111111111153794,1.0975609756097557402,84.336909000000005677ms
409,0.90000000000000024425,1.1111111111111109385,62.757533000000002233ms
410,0.90476190476190543333,1.1052631578947360592,73.842170000000010078ms
411,0.90476190476190510026,1.1052631578947365032,79.96995100000000889ms
412,0.90476190476190532231,1.1052631578947362812,76.636162000000012995ms
413,0.89743589743589780028,1.1142857142857138797,69.18282100000000412ms
414,0.90000000000000057732,1.1111111111111104944,69.716688000000004877ms
415,0.88888888888888917262,1.124999999999999778,73.907106000000013069ms
416,0.90476190476190521129,1.1052631578947365032,82.29451500000000408ms
417,0.90476190476190521129,1.1052631578947365032,90.615313000000000443ms
418,0.90476190476190521129,1.1052631578947365032,91.952770000000001005ms
419,0.88888888888888917262,1.124999999999999778,57.397655000000000314ms
420,0.88235294117647089518,1.1333333333333330817,96.912338000000005423ms
421,0.85714285714285765039,1.1666666666666660746,52.472593000000003372ms
422,0.87500000000000022205,1.1428571428571425717,66.863957000000013409ms
423,0.86956521739130454574,1.1499999999999999112,73.9891370000000137ms
424,0.88888888888888917262,1.124999999999999778,72.431489000000013335ms
425,0.8846153846153849143,1.1304347826086953433,77.699265000000011128ms
426,0.90000000000000024425,1.1111111111111109385,70.915577000000013186ms
427,0.90000000000000035528,1.1111111111111107164,70.171575000000004252ms
428,0.8888888888888890616,1.125,58.57441000000000031ms
429,0.90000000000000035528,1.1111111111111107164,76.692524000000005913ms
